quoted_title,context,author,abstract,date
Fas Arap Baharının İstisnası mı,"boyutuyla gerçekleşebileceği umudunu taşımaktadır (Safti, 2011).","TEMELAT, Neslihan
                        ","This article examines the Arab Spring as a process of political change inMorocco, where the royalty has remained in power so far. While in some Arabcountries mass protests of 2011 led to the demise of authoritarian regimes,King Mohammed VI has withstood the test of Arab Spring as the social unrestin Tunisia penetrated Morocco in early 2011. The protest movement calledFebruary 20, largely consisting of students, called for parliamentary monarchy and demanded a new constitution, more democracy and improvement ofsocio-economic conditions. Shortly after the eruption of protests, KingMohammed announced the drafting of a new constitution which was submitted to referendum in July 2011 and adopted by almost 99 percent of the vote.The new constitution enhanced separation of powers and fundamental rightsand freedoms, though remaining far from establishing a genuine parliamentary monarchy. This paper provides an overview of the political and socioeconomic background of Morocco, the protest movement and relateddemands, constitutional reforms, international public opinion on the reformsand November 2011 elections. The paper concludes with a summary andsome preliminary remarks for future direction of the Arab Spring in the country",
Fas Arap Baharının İstisnası mı,"boyutuyla gerçekleşebileceği umudunu taşımaktadır (Safti, 2011).","TEMELAT, Neslihan
                        ","This article examines the Arab Spring as a process of political change inMorocco, where the royalty has remained in power so far. While in some Arabcountries mass protests of 2011 led to the demise of authoritarian regimes,King Mohammed VI has withstood the test of Arab Spring as the social unrestin Tunisia penetrated Morocco in early 2011. The protest movement calledFebruary 20, largely consisting of students, called for parliamentary monarchy and demanded a new constitution, more democracy and improvement ofsocio-economic conditions. Shortly after the eruption of protests, KingMohammed announced the drafting of a new constitution which was submitted to referendum in July 2011 and adopted by almost 99 percent of the vote.The new constitution enhanced separation of powers and fundamental rightsand freedoms, though remaining far from establishing a genuine parliamentary monarchy. This paper provides an overview of the political and socioeconomic background of Morocco, the protest movement and relateddemands, constitutional reforms, international public opinion on the reformsand November 2011 elections. The paper concludes with a summary andsome preliminary remarks for future direction of the Arab Spring in the country",
ECONOMIC IMPLICATIONS OF EMPLOYMENT PROTECTION LEGISLATION IN TURKEY HAS TURKEY FOUND ITS JUSTE MILIEU, inefficient informal and semi-formal activities. Süral (2009) argues that simplification is needed in the regul,"SÜRAL, Nurhan
                        ","There are various initiatives to modernize labor laws to meet challenges of the globalization of the economy. Our approaches to and expectations from labor laws are changing drastically. Starting with 1980s, economic problems have become the root of the revision of labor laws. How labor laws can evolve to support national economic and employment objectives is the main common problem. In too many studies on labor law, the language of economics and statistics is “obscuring” the language of legal institutions. There is more than ever the need of involvement of economists in the introduction of labor reforms and revision of labor laws. Labor laws have to support and enhance employment creation and development of “just-in-time management.” To this end, the classical model of labor legislation designed to protect the weaker party is transforming. There is now the emergence of new debates such as employment creation through flexibility, corporate governance, corporate social responsibility, and alternative dispute resolution.",
ECONOMIC IMPLICATIONS OF EMPLOYMENT PROTECTION LEGISLATION IN TURKEY HAS TURKEY FOUND ITS JUSTE MILIEU,"ease working hours instead of creating employment (Süral, 2009). In FYR Macedonia, the high level of EPL in is co","SÜRAL, Nurhan
                        ","There are various initiatives to modernize labor laws to meet challenges of the globalization of the economy. Our approaches to and expectations from labor laws are changing drastically. Starting with 1980s, economic problems have become the root of the revision of labor laws. How labor laws can evolve to support national economic and employment objectives is the main common problem. In too many studies on labor law, the language of economics and statistics is “obscuring” the language of legal institutions. There is more than ever the need of involvement of economists in the introduction of labor reforms and revision of labor laws. Labor laws have to support and enhance employment creation and development of “just-in-time management.” To this end, the classical model of labor legislation designed to protect the weaker party is transforming. There is now the emergence of new debates such as employment creation through flexibility, corporate governance, corporate social responsibility, and alternative dispute resolution.",
Kurumsal Yönetimin Teorik Temelleri,"maliyeti teorisi ve kaynak bağımlılığı teorisidir (Doğan, 2018a). Araştırmanın teorik arka planı kurumsal yönetim ","DOĞAN, Mesut
                        ","Buçalışmanın amacı; kurumsal yönetimin teorik temelleri ortaya koymaktır.  Bu çalışma kurumsal yönetim teorilerinin tamamını ortaya koyması ilebirlikte, bundan sonraki bu alandaki araştırmalara yol göstermesi açısından sonderece önemlidir. Araştırmadakurumsal yönetimin teorik alt yapısını oluşturan çalışmalar ve bunlar arasındanen çok kabul gören yedi teori incelenmiştir. Bu teoriler Vekâlet Teorisi, PaydaşTeorisi, Temsil Teorisi, Yönetsel Egemenlik Teorisi, Miyop Piyasa Teorisi,İşlem Maliyeti Teorisi ve Kaynak Bağımlılığı Teorisi olmak üzere yedi gruba ayrılarakirdelenmiştir. Bu teoriler, yönetim kurulu sahiplik yapısı, görev vesorumlulukların nasıl olması konularını da kapsamaktadır. ",2018-03-21
Kurumsal Yönetimin Teorik Temelleri,"sözleşmelerle çözülmektedir. Böylelikle yönetsel  (Aktan, 2013). Şirketlerin söz konusu alanlarda gösterdiği geli","DOĞAN, Mesut
                        ","Buçalışmanın amacı; kurumsal yönetimin teorik temelleri ortaya koymaktır.  Bu çalışma kurumsal yönetim teorilerinin tamamını ortaya koyması ilebirlikte, bundan sonraki bu alandaki araştırmalara yol göstermesi açısından sonderece önemlidir. Araştırmadakurumsal yönetimin teorik alt yapısını oluşturan çalışmalar ve bunlar arasındanen çok kabul gören yedi teori incelenmiştir. Bu teoriler Vekâlet Teorisi, PaydaşTeorisi, Temsil Teorisi, Yönetsel Egemenlik Teorisi, Miyop Piyasa Teorisi,İşlem Maliyeti Teorisi ve Kaynak Bağımlılığı Teorisi olmak üzere yedi gruba ayrılarakirdelenmiştir. Bu teoriler, yönetim kurulu sahiplik yapısı, görev vesorumlulukların nasıl olması konularını da kapsamaktadır. ",2018-03-21
Kurumsal Yönetimin Teorik Temelleri,"piyasa değerleri de artmaktadır (Çonkar vd., 2011;Alp ve Kılıç, 2014).","DOĞAN, Mesut
                        ","Buçalışmanın amacı; kurumsal yönetimin teorik temelleri ortaya koymaktır.  Bu çalışma kurumsal yönetim teorilerinin tamamını ortaya koyması ilebirlikte, bundan sonraki bu alandaki araştırmalara yol göstermesi açısından sonderece önemlidir. Araştırmadakurumsal yönetimin teorik alt yapısını oluşturan çalışmalar ve bunlar arasındanen çok kabul gören yedi teori incelenmiştir. Bu teoriler Vekâlet Teorisi, PaydaşTeorisi, Temsil Teorisi, Yönetsel Egemenlik Teorisi, Miyop Piyasa Teorisi,İşlem Maliyeti Teorisi ve Kaynak Bağımlılığı Teorisi olmak üzere yedi gruba ayrılarakirdelenmiştir. Bu teoriler, yönetim kurulu sahiplik yapısı, görev vesorumlulukların nasıl olması konularını da kapsamaktadır. ",2018-03-21
Sosyolojinin İlgilendiği Konular," fazla kullanılan kuramlar olarak belirlenmiştir. Yener (2018), alanyazında yer alan ve artan kuramsız araştırma","INKELES, A.
                        ",&amp;nbsp; &amp;nbsp;,2012-01-19
Sosyolojinin İlgilendiği Konular,"en bilgiyi vakit kaybı olarak değerlendirmektedir (Inkeles, 1991). Ayrıca herhangi bir kuram temelinde yapılmayan ç","INKELES, A.
                        ",&amp;nbsp; &amp;nbsp;,2012-01-19
Sosyolojinin İlgilendiği Konular,"ararası alanda yayın yapmayı da zorlaştırmaktadır (Yener, 2018).","INKELES, A.
                        ",&amp;nbsp; &amp;nbsp;,2012-01-19
Sosyolojinin İlgilendiği Konular,ngs were handled without being based on a theory. Yener (2018) emphasizes that increasing theoretical studies in,"INKELES, A.
                        ",&amp;nbsp; &amp;nbsp;,2012-01-19
Sosyolojinin İlgilendiği Konular,"ayyile""de bir geriye gidiş olarak ele almaktadır. (Inkeles, 1991). Uygulamalı araĢtırma sonunda toplanan verilerin ","INKELES, A.
                        ",&amp;nbsp; &amp;nbsp;,2012-01-19
DEVELOPMENT OF MARITIME MANAGEMENT AND MARITIME ECONOMICS," technological etc. applications and regulations. (Demirel, 2019). The diversification of port services, the develo","DEMİREL, Ergun
                        ","Purpose- Shippingis one of the most important elements of the World Economy. It takes place inalmost every cycle of the supply chain from the supply of raw materials to thedelivery of processed goods to the consumer. It is a very specific area ofeconomic activity that presents the most international character in the worldtrade. Methodology- Seatrade has a holistic structure embracing economy, business, politics, law,engineering and logistics associated with all other aspects of technologic,social and cultural aspects. The shipping concept should be consideredworldwide basis and operates in according to both international and nationalregulations and practices. Findings- As aresult of technologic improvement the shipping is rapidly changing. Theshipping business becomes more technical and it demands highly skilled andspecialized management skills, procedures and process, ready to embracecontinuously evolving technology. Conclusion- Inthis study it is intended to evaluate the future of the maritime management andmaritime economics under the influence of digital era. ",2019-02-24
DEVELOPMENT OF MARITIME MANAGEMENT AND MARITIME ECONOMICS,"strial goods and processed goods to end consumers (Demirel, 2019). Shipping impacts on the economy overall continue","DEMİREL, Ergun
                        ","Purpose- Shippingis one of the most important elements of the World Economy. It takes place inalmost every cycle of the supply chain from the supply of raw materials to thedelivery of processed goods to the consumer. It is a very specific area ofeconomic activity that presents the most international character in the worldtrade. Methodology- Seatrade has a holistic structure embracing economy, business, politics, law,engineering and logistics associated with all other aspects of technologic,social and cultural aspects. The shipping concept should be consideredworldwide basis and operates in according to both international and nationalregulations and practices. Findings- As aresult of technologic improvement the shipping is rapidly changing. Theshipping business becomes more technical and it demands highly skilled andspecialized management skills, procedures and process, ready to embracecontinuously evolving technology. Conclusion- Inthis study it is intended to evaluate the future of the maritime management andmaritime economics under the influence of digital era. ",2019-02-24
DEVELOPMENT OF MARITIME MANAGEMENT AND MARITIME ECONOMICS,"n tons in recent years and it continues to expand (Demirel, 2019). Furthermore, the maritime industry represents 90","DEMİREL, Ergun
                        ","Purpose- Shippingis one of the most important elements of the World Economy. It takes place inalmost every cycle of the supply chain from the supply of raw materials to thedelivery of processed goods to the consumer. It is a very specific area ofeconomic activity that presents the most international character in the worldtrade. Methodology- Seatrade has a holistic structure embracing economy, business, politics, law,engineering and logistics associated with all other aspects of technologic,social and cultural aspects. The shipping concept should be consideredworldwide basis and operates in according to both international and nationalregulations and practices. Findings- As aresult of technologic improvement the shipping is rapidly changing. Theshipping business becomes more technical and it demands highly skilled andspecialized management skills, procedures and process, ready to embracecontinuously evolving technology. Conclusion- Inthis study it is intended to evaluate the future of the maritime management andmaritime economics under the influence of digital era. ",2019-02-24
GAZİANTEP İLİ ANTEPFISTIĞI İHRACAT PAZARLAMA ORGANİZASYONU,vation for more production and creates employment [1]. Agriculture is a strategic sector for our countr,"ELBİSTANLI, Önder
                        ","Bu çalışmanınamacı Gaziantep ili antepfıstığı ihracat pazarlama organizasyonunu incelemek vesektörün sorunlarını belirleyerek çözüm önerilerinde bulunmaktır. Türkiyeantepfıstığı üretimi ve dış ticaretinde önemli bir yere sahip olan Gaziantepili araştırma alanı olarak gayeli örnekleme yöntemine göre seçilmiş veGaziantep piyasasında sürekli olarak antepfıstığı ihracatı yapan 24 adet firmaile tam sayım yöntemi hedeflenerek bireysel görüşmeler yapılmıştır. Araştırmasonucunda ülkemizde yetiştirilen fıstıkların ABD ve Çin’den pahalı olmasınarağmen, yurtdışı piyasalarda bilinir olduğu ve özelikle tat ve aroma açısındanrakiplerine üstünlük sağladığı belirlenmiştir. Ancak ihracat pazarlarındaürünlerin aflatoksin limitlerinin düşük olması, istenen kalite ve özelliktehammadde temin edilememesi, döviz kurlarındaki hareketlilik, yurtiçi piyasanınşeffaf olmaması ve ülkemizin uluslararası düzeyde yaşadığı siyasi sorunlarfirmalar tarafından en önemli sorunlar olarak belirtilmiştir. Araştırmada GZFTanalizi de yapılmış ve elde edilen sonuçlara göre üretim ve ihracataşamalarında yapılabilecek bazı yapısal ve yasal düzenlemelerle Gaziantep iliantepfıstığı ihracatının geliştirilebileceği neticesine varılmıştır.",2019-07-25
